"id" "age_t1" "sex" "no_daily" "csd_state_ial_pa" "csd_state_ial_fg" "csd_state_ial_hi" "csd_state_ial_no" "csd_state_ial_de" "csd_state_ial_jk" "csd_state_ial_lm" "csd_state_ial_bc" "csd_state_bfi_n" "csd_state_bfi_o" "csd_state_bfi_c" "csd_state_pa_1" "csd_state_pa_2" "csd_state_pa_3" "csd_state_pa_4" "csd_state_na_1" "csd_state_na_2" "csd_state_na_3" "csd_state_se" "csd_nob_t1" "csd_sim1_t1" "csd_sim2_t1" "csd_sim3_t1" "csd_sim4_t1" "csd_sim5_t1" "csd_sim6_t1" "csd_sim7_t1" "csd_sim8_t1" "csd_sim9_t1" "csd_sim10_t1" "sccs_t1" "csd_nob_t2" "csd_sim1_t2" "csd_sim2_t2" "csd_sim3_t2" "csd_sim4_t2" "csd_sim5_t2" "csd_sim6_t2" "csd_sim7_t2" "csd_sim8_t2" "csd_sim9_t2" "csd_sim10_t2" "rses" "swls" "jsat" "pa" "na" "ucla" "sccs_t2"
"1" "A03A04A" 20 1 55 -0.0953381098469942 -0.151726408421909 0.209109402522856 -0.0641222929102078 -0.0957153093560886 0.160387341724525 -0.361793915967791 0.186930998818725 0.0552994690625549 -0.175238116050901 -0.498930900698915 -0.152716609832425 -0.0197766888273191 -0.0234585728594066 0.170929318908665 0.159213548880739 0.0104308838976125 0.121366908922343 0.0214445714416549 -0.111882564694667 -0.195427883230742 -0.393065469763217 -0.705480818040796 0.780825219750313 -0.514862290560859 -0.248035825871764 -0.370675733193438 -0.279634182313699 0.633709253578541 -0.407650738222764 2.75 -0.193086197478441 -0.484754648303261 -0.179262112531673 -0.324226173898942 0.450711594596316 -0.169185196869721 0.154779043070298 -0.4330701120456 -0.582657886240155 0.41115649812 0.240978506442838 3.6 5.4 3.6 4.4 2.1 3 1.91666666666667
"2" "A03A06S" 26 1 53 -0.349808627722792 -0.104787738811772 0.125284810273101 -0.525266320457915 -0.0283997402465712 -0.222179145121044 -0.385366467669791 0.0827623278427013 -0.458362401408808 -0.3494146742512 -0.230341645691789 -0.363625215227311 -0.281915233481504 -0.179252322120692 -0.214286380658308 0.197173123910915 0.0751932743882634 -0.00834043801354515 -0.416051921609437 -0.213381019516709 -0.630190853494782 -0.324179809560504 0.185046081047977 -0.161531536996622 0.404347294468367 0.427349581982812 0.0867513745628992 -0.0267533705688825 -0.0450100277592445 0.343804861972991 2.58333333333333 -0.0886155484713625 -0.672045958414626 0.21764358154529 0.161629930233773 -0.601540343902209 0.442732000052597 0.154779043070295 0.378306966357629 0.13881751749523 0.273605725628242 -0.138293649314593 3.1 5.4 3 3.6 2.1 4 3.25
"3" "A03E01N" 21 1 55 0.0716758805303115 0.29063802815025 0.236388074320922 0.207838439072476 0.0943723664092039 0.189214789744354 0.161952968753763 0.0818464542917617 0.113432266022719 0.0546744209898424 0.214155022223122 0.260449220742709 0.231297947779385 0.163861689792056 0.091318890005044 0.0838248318368354 0.174398970084834 0.0880146926112872 0.0705423727778338 0.258566365615493 0.0640851407630792 -0.13323833693119 0.311702715558279 0.24184441717412 0.205889951226917 0.316006375558498 -0.193652238440287 0.00683687544441511 -0.220252694982077 0.263390581748504 1.83333333333333 0.033243839558754 0.0862597807971652 0.452454387947598 0.303443831037207 0.265238148880395 0.089491943109292 0.0601578543834978 0.0401030089061054 0.0899813018089435 -0.131416394123624 0.00625081824342132 3.8 5.8 3.8 4.2 1.4 3.25 2.33333333333333
"4" "A03E08L" 18 1 47 0.0991724075503378 0.0658778645904016 0.00587572592275986 0.182315938385799 0.203738368374039 0.0686658990570615 0.0730030102676248 0.101945952533099 0.0600193962977831 2.73215961462021e-05 -0.0258323130497261 -0.138959492386091 0.0017361091826488 -0.0209278717188326 0.0363581657696866 -0.0488908943917996 0.137481904896844 0.0016433937370922 0.0197743819756785 0.0404630420272047 -0.0867780857170334 0.329138684814629 -0.284893979110453 -0.134028995762376 0.258550214608251 -0.313416873295793 0.265717345879526 0.00683687544441662 0.216793303052209 -0.114076360798983 1.66666666666667 -0.0231793924818011 0.356157641307659 0.248852578344138 -0.0169688889423045 -0.0185742824891813 0.0272429004733169 -0.201821319435239 0.566929887954403 0.57204265213916 0.785606114782617 -0.170549789534602 3.1 4.8 3.4 3.1 1.4 3.25 2.58333333333333
"5" "A03S09G" 23 1 50 -0.325717281066958 0.0872751527195258 0.186238699331561 -0.11872109931494 0.0919927292807072 -0.0506466363940693 -0.193962413666693 -0.259838094661517 -0.210949542332968 -0.17597753599891 -0.155623997178642 -0.00348956462465487 -0.25108357087142 -0.164127013293994 -0.271195765347475 0.309002949653217 0.125500573477151 0.140130743446804 -0.207850053881484 0.169081115407588 0.147818244210966 0.548600330199938 0.449219720338305 -0.203971019096974 -0.0323606021101936 0.946170202203873 0.507411606667735 0.490496093852366 -0.442016884561576 -0.617046286604058 1.66666666666667 0.124353693911337 -0.214618850658288 -0.214584738142682 -0.993070608145509 -0.671317225373687 0.00111791025089183 0.0601578543834979 -0.113104874650409 -0.323144862246248 0.173576018020734 -0.781065335572351 3.4 5.4 4.6 3.1 1.6 3.75 2.08333333333333
"6" "A03Y07E" 27 1 50 0.260154595670505 0.52268652715188 -0.0774662517431148 0.198602006048379 0.105742597146054 0.319544130507838 0.112608429806314 0.0568396512997765 0.363300722559001 0.105394075866236 0.0727209951977631 0.0418541985122152 0.110703823115875 0.103168784612899 0.091923024213209 0.319954816804713 0.240444448943354 0.11049064064952 0.136147166991035 0.166391559101455 -0.228501394510577 0.218393082683145 0.276658833698377 0.0041415200308212 0.404347294468362 0.00469985117243769 0.365647698235601 0.271704364996036 0.0806259364733779 -0.114076360798983 3.08333333333333 -0.0486603642361955 0.00379685034417414 -0.613784438645205 -0.258108981771626 0.265238148880396 -0.169185196869728 -0.201821319435239 -0.556033737229313 0.337915779866357 0.35522680930879 -0.138293649314596 2.9 4.6 4 3.9 2.4 4 3
"7" "A05A08E" 37 1 54 0.0144310128118295 -0.0279819941764828 0.0916591098454802 0.0396360514292927 -0.186857497255579 0.0939529004784959 -0.139956276479657 -0.120600460369163 -0.043441391459374 -0.0537491186499055 0.171860142613007 0.0097720860894259 0.00493170299914166 -0.100413309830082 -0.00942540561806173 -0.269397822182521 -0.100641196664757 0.195716306954738 0.272697242963709 0.210769171075128 0.40601121044428 0.761635068615962 0.449219720338305 0.0969076123584795 0.258550214608251 0.144010234460545 0.440609781143222 0.281918630495093 -0.200112611330739 0.240087539774123 1.58333333333333 0.181301862701838 -0.297081781111279 0.269650980003798 0.466690329465645 0.179725236696093 0.259928592108789 0.129680145854206 0.413852369731747 0.378319132018286 0.563051936968723 0.19991030813693 3.5 4.6 3.6 4.1 2.1 3.5 1.83333333333333
"8" "A06A06N" 26 1 56 0.108484693252035 -0.0922576353036837 -0.0108556818731848 -0.0254017549573806 0.0212920070806204 0.219880969427584 0.309257884127225 -0.00732079627359918 0.0455447739610272 0.0487122171688262 0.0556393978760764 -0.0277197290536911 -0.0539967148948429 0.0426369115109 -0.153964205775826 -0.0159157545908223 -0.0453316474214646 -0.0378457660405904 -0.100550377194717 0.002401781077961 -0.651151125320951 0.276376262583782 0.0406600020681097 0.257838885856253 -0.291873626104037 -0.141420732197841 -0.492588393332265 -1.00240840197841 -0.114481312986271 -0.617046286604058 3.33333333333333 -0.0336892020552921 -0.297081781111279 -0.617712805496389 -0.0169688889423045 -0.332478832564973 -0.958615457399508 0.364588247389076 -0.992700664787348 0.0883834337312106 -0.129248100730059 -0.131458115215332 2.5 3.2 3.2 2.4 2.2 1.75 3.08333333333333
"9" "A07E05R" 26 0 54 0.0406993807559768 0.169642859801227 -0.0709968457739799 0.0228449494960218 0.241459089692981 0.239178505507633 0.0187669896461186 0.181446464149546 -0.239817714650196 -0.143662257942098 0.0647953222935053 -0.0387740580700211 -0.15149957474861 -0.04779433900633 -0.158540744255344 0.05548664806123 -0.217077163557758 0.151346279621683 -0.232111323278144 -0.0210270815232233 -0.0435081780038616 -0.0129524826088925 0.276658833698377 0.0041415200308212 0.404347294468362 -0.248035825871749 -0.361170648400014 0.0395862305351669 -0.0250506893986348 0.201941379333088 2.25 0.280889556210974 0.0862597807971651 0.486412899556103 0.303443831037204 0.150317823146528 0.465478512518572 0.511822860110941 0.421512897585747 0.378319132018286 0.411156498120038 0.430094697593499 3 4.2 3.2 3.3 1.8 2.25 2.83333333333333
"10" "A07K03A" 31 0 55 -0.28109508043933 -0.38209544716679 -0.0956691501208231 -0.382695175233826 -0.0237196006958865 -0.00863962080816834 -0.0538273410525927 0.0496775843357098 -0.187944418677375 -0.0280245787044576 -0.252637027590571 -0.348396548322862 -0.0410281792614349 -0.130065732211902 -0.125433840191571 0.00312105812158274 -0.153075582855195 -0.0152136766206929 -0.0615797211001797 0.339072407720267 -0.651151125320951 -0.26857829663074 -0.284893979110453 0.15696545297343 -0.291873626104037 -0.208530336175378 -0.492588393332265 0.281918630495093 0.65784966188528 -0.0744733943603958 2.75 0.250009752861985 -0.484754648303261 -0.0712115464015433 0.303443831037204 -0.213890117617349 -0.570474080972052 -0.0530579861807054 -0.176204083859622 0.170788006112801 -0.314808410146785 0.281020743833194 4 5.6 3.4 2.5 1.5 3.5 1.83333333333333
